image_path,class
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/cut/018.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/000.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/001.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/002.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/003.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/004.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/005.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/006.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/007.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/008.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/009.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/010.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/011.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/012.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/013.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/014.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/015.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/fold/016.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/000.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/001.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/002.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/003.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/004.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/005.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/006.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/007.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/008.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/009.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/010.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/011.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/012.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/013.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/014.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/015.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/016.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/017.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/glue/018.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/000.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/001.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/002.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/003.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/004.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/005.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/006.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/007.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/008.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/009.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/010.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/011.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/012.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/013.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/014.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/015.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/016.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/017.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/018.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/019.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/020.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/021.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/022.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/023.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/024.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/025.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/026.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/027.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/028.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/029.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/030.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/good/031.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/000.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/001.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/002.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/003.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/004.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/005.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/006.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/007.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/008.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/009.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/010.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/011.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/012.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/013.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/014.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/015.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/016.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/test/poke/017.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/000.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/001.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/002.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/003.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/004.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/005.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/006.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/007.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/008.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/009.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/010.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/011.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/012.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/013.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/014.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/015.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/016.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/017.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/018.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/019.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/020.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/021.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/022.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/023.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/024.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/025.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/026.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/027.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/028.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/029.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/030.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/031.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/032.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/033.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/034.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/035.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/036.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/037.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/038.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/039.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/040.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/041.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/042.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/043.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/044.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/045.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/046.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/047.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/048.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/049.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/050.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/051.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/052.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/053.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/054.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/055.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/056.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/057.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/058.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/059.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/060.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/061.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/062.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/063.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/064.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/065.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/066.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/067.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/068.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/069.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/070.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/071.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/072.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/073.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/074.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/075.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/076.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/077.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/078.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/079.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/080.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/081.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/082.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/083.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/084.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/085.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/086.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/087.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/088.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/089.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/090.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/091.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/092.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/093.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/094.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/095.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/096.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/097.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/098.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/099.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/100.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/101.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/102.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/103.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/104.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/105.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/106.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/107.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/108.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/109.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/110.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/111.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/112.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/113.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/114.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/115.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/116.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/117.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/118.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/119.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/120.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/121.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/122.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/123.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/124.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/125.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/126.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/127.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/128.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/129.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/130.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/131.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/132.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/133.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/134.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/135.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/136.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/137.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/138.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/139.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/140.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/141.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/142.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/143.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/144.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/145.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/146.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/147.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/148.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/149.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/150.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/151.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/152.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/153.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/154.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/155.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/156.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/157.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/158.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/159.png,leather
/data/rrjha/AP/AdaCLIP_Denoiser/datasets/mvtec_anomaly_detection/leather/train/good/160.png,leather
